Umag,Ts,Ta,alphan,sigmat,theta,phi,panang,Cd
8.947319999999997890e+03,4.274528999999999996e+02,7.963273000000000366e+02,5.904504000000000419e-01,8.395000999999998603e-01,-2.305270000000000152e+00,-1.016065999999999914e+00,4.000000000000000000e+01,1.654711000000000043e+00
6.569306999999999789e+03,1.239843999999999937e+02,4.946043999999999983e+02,7.812170000000000503e-01,7.376251000000000335e-01,-1.941470999999999891e-01,9.534333999999999865e-01,8.000000000000000000e+01,2.188686000000000131e+00
8.265367000000000189e+03,4.235342999999999734e+02,9.211078999999999724e+02,3.818071000000000104e-01,4.049059999999999881e-01,-1.232039000000000106e+00,1.510466000000000086e+00,0.000000000000000000e+00,1.472390000000000088e+00
7.228027000000000044e+03,2.323413999999999930e+02,1.707635999999999967e+03,7.239449999999998386e-01,1.446093999999999991e-01,5.181306000000000106e-02,-3.858995000000000064e-01,0.000000000000000000e+00,2.321771000000000029e+00
7.288484999999998763e+03,2.163548999999999864e+02,1.904016000000000076e+03,5.237625999999999671e-01,6.927491000000000065e-01,4.043867999999999907e-01,5.409559000000000450e-01,1.000000000000000000e+01,2.317721999999999838e+00
6.151895000000000437e+03,2.606161000000000172e+02,1.544489000000000033e+03,5.519148000000000387e-01,6.661540999999999713e-01,1.163027999999999951e+00,-1.335069000000000061e+00,7.000000000000000000e+01,4.787430999999999770e+00
7.348386000000000422e+03,3.656227000000000089e+02,1.057575000000000045e+03,9.204740999999999618e-01,8.327868999999999966e-01,5.385735000000000383e-01,-7.317835999999998675e-01,6.000000000000000000e+01,2.425396000000000107e+00
7.552506999999998698e+03,4.042792999999999779e+02,1.288271999999999935e+03,5.934593999999999703e-01,4.769269999999999898e-01,-3.134443999999999786e+00,-1.430876999999999954e+00,4.000000000000000000e+01,1.664898999999999907e+00
6.675007999999999811e+03,3.320667000000000257e+02,1.433433999999999969e+03,8.455561000000000327e-01,5.235851999999999729e-01,2.981870999999999938e+00,-1.139664000000000010e+00,8.000000000000000000e+01,1.929515000000000091e+00
6.394429000000000087e+03,1.384265000000000043e+02,1.594421000000000049e+03,2.840327999999999742e-01,5.409019999999999939e-01,1.216242000000000045e+00,1.347677999999999932e+00,6.000000000000000000e+01,4.247323999999999877e+00
8.565940000000000509e+03,4.935720999999999776e+02,1.831454999999999927e+03,5.827860999999999736e-01,3.726771999999999863e-01,1.205327000000000037e+00,5.184691999999999634e-01,2.000000000000000000e+01,1.932058999999999971e+00
7.061670000000000073e+03,1.229775999999999954e+02,1.010043999999999983e+03,1.651080000000000048e-01,8.737553999999998489e-01,1.007854999999999945e+00,8.847880000000000189e-01,1.000000000000000000e+01,2.369943999999999829e+00
8.759197000000000116e+03,3.963767000000000280e+02,8.615841000000000349e+02,4.082625999999999755e-01,9.103898000000000268e-01,1.476529999999999898e+00,-1.626447000000000032e-01,4.000000000000000000e+01,2.867249999999999854e+00
6.715936999999999898e+03,1.991898999999999944e+02,1.768801999999999907e+03,5.802893999999999552e-01,3.221992000000000189e-01,4.930514999999999759e-01,1.220210000000000017e+00,2.000000000000000000e+01,1.708309999999999995e+00
6.199324999999999818e+03,3.136528999999999883e+02,1.223117999999999938e+03,6.764126000000000305e-01,6.312584000000000251e-02,-5.309059000000000417e-01,5.551525999999999961e-01,3.000000000000000000e+01,1.176916000000000073e+00
9.396841000000000349e+03,3.796838999999999942e+02,5.535675999999999704e+02,9.081572999999999729e-02,3.542775000000000230e-01,2.145124000000000031e+00,7.997170000000000112e-01,4.000000000000000000e+01,3.819548999999999861e+00
8.551290000000000873e+03,2.585625999999999749e+02,6.744378000000000384e+02,4.430407000000000095e-01,4.957138999999999851e-01,1.557930000000000037e+00,2.743424999999999891e-01,8.000000000000000000e+01,2.703961000000000059e+00
5.846815999999999804e+03,2.434913999999999987e+02,1.743896999999999935e+03,4.083357000000000236e-01,2.384899000000000047e-01,3.098755999999999844e+00,-1.569566000000000017e+00,1.000000000000000000e+01,2.383950000000000014e+00
8.233264999999997599e+03,2.902957000000000107e+02,1.797423000000000002e+03,9.825083999999999484e-01,9.607221999999999706e-01,-2.217074000000000211e+00,-8.241733999999998339e-01,8.000000000000000000e+01,2.163710000000000022e+00
9.175297000000000480e+03,2.907033999999999878e+02,1.018941000000000031e+03,5.737105999999999595e-01,2.313794999999999880e-01,-4.383756999999999932e-02,-1.291554000000000091e+00,5.000000000000000000e+01,2.602456999999999798e+00
8.339183000000000902e+03,2.266398000000000081e+02,1.481471999999999980e+03,1.567652999999999963e-01,6.470013999999999488e-01,1.965786999999999951e+00,-1.447610999999999981e+00,6.000000000000000000e+01,4.614111000000000296e+00
6.782784999999999854e+03,1.177060000000000031e+02,1.397392000000000053e+03,8.344835999999999920e-02,1.581192999999999904e-01,-6.453712000000000337e-01,-1.283366999999999924e+00,6.000000000000000000e+01,3.789893000000000178e+00
7.294024999999998727e+03,2.349819999999999993e+02,1.887826999999999998e+03,9.970879999999999743e-01,7.942612000000000005e-01,-1.709505999999999970e+00,-1.112333000000000016e+00,6.000000000000000000e+01,2.910079999999999778e+00
6.393881000000000313e+03,2.680140999999999849e+02,6.260428000000000566e+02,9.819774999999999476e-01,4.594168000000000140e-01,1.156430000000000069e+00,-7.768367999999999940e-01,6.000000000000000000e+01,2.254493000000000080e+00
9.450534999999999854e+03,3.982807000000000244e+02,1.838192000000000007e+03,3.864054000000000100e-01,9.370199000000000167e-01,2.543788000000000160e+00,-2.521864999999999801e-01,3.000000000000000000e+01,2.311379000000000072e+00
8.721567999999999302e+03,4.196970000000000027e+02,1.779316000000000031e+03,1.162269999999999970e-01,6.597709000000000490e-01,-2.503763000000000183e+00,-1.206973999999999991e+00,4.000000000000000000e+01,1.676976000000000022e+00
8.583897999999999229e+03,1.217857000000000056e+02,2.810738999999999805e+02,4.475752000000000064e-01,4.962106000000000017e-01,7.671963000000000532e-01,-1.410628999999999911e-01,3.000000000000000000e+01,2.444164999999999921e+00
6.012203999999999724e+03,3.040831000000000017e+02,1.981888999999999896e+03,2.900245000000000184e-01,7.557713000000000347e-01,2.717445999999999806e+00,2.570186999999999888e-01,8.000000000000000000e+01,2.190662999999999805e+00
9.186574000000000524e+03,1.332136999999999887e+02,1.893621000000000095e+03,5.706613000000000380e-01,2.546410000000000062e-01,-7.303785000000000416e-01,-1.371609999999999996e+00,3.000000000000000000e+01,2.209089000000000080e+00
5.743069000000000415e+03,3.158571000000000026e+02,1.494630000000000109e+03,5.606556999999999791e-01,8.545774000000000425e-01,-1.519924000000000053e+00,-1.611431000000000113e-01,6.000000000000000000e+01,2.861175999999999942e+00
9.374743000000000393e+03,4.785029000000000110e+02,1.358215999999999894e+03,5.503626999999999825e-01,3.383461999999999859e-01,2.183555999999999830e+00,-6.514558999999999767e-01,1.000000000000000000e+01,1.570543000000000022e+00
7.487771999999999935e+03,1.519493999999999971e+02,1.732038000000000011e+03,6.198594000000000326e-02,6.123625000000000318e-01,-1.882095000000000073e+00,9.924562999999999580e-01,8.000000000000000000e+01,4.199292999999999942e+00
8.614656000000000859e+03,4.268487000000000080e+02,1.808107999999999947e+03,2.855651000000000161e-01,5.702471000000000068e-01,2.075111000000000039e-01,1.063755000000000006e+00,5.000000000000000000e+01,1.971575000000000077e+00
6.128835000000000036e+03,4.369354999999999905e+02,1.600759000000000015e+03,1.300774000000000097e-01,2.822084999999999733e-01,2.908406999999999965e+00,-1.232150999999999996e+00,4.000000000000000000e+01,1.123563000000000089e+00
8.254997999999997774e+03,2.840495999999999981e+02,9.068173000000000457e+02,4.863251999999999853e-02,2.662209999999999854e-01,-6.833920000000000272e-02,-1.337736999999999954e+00,9.000000000000000000e+01,3.434269000000000016e+00
7.292100999999998749e+03,1.163070000000000022e+02,1.324508000000000038e+03,7.593917999999998392e-01,1.489802000000000071e-01,-2.693625000000000047e-01,-1.133810999999999902e+00,7.000000000000000000e+01,2.573334000000000010e+00
7.602944000000000415e+03,4.031970000000000027e+02,1.108605999999999995e+03,3.369015000000000204e-02,7.044719000000000397e-01,2.996822000000000097e-01,-1.967788000000000037e-01,1.000000000000000000e+01,3.435674999999999812e+00
6.895698999999999614e+03,4.979320999999999913e+02,3.126046000000000049e+02,5.723979999999999624e-01,4.843400999999999956e-01,2.241207000000000171e+00,7.678019000000000337e-03,6.000000000000000000e+01,2.275265999999999789e+00
6.462443000000000211e+03,1.050802999999999940e+02,3.016911000000000058e+02,4.879717000000000082e-01,8.878127999999998465e-01,2.019105999999999845e+00,1.022207000000000088e+00,4.000000000000000000e+01,4.013002000000000180e+00
6.541532000000000153e+03,1.755407999999999902e+02,4.084492999999999938e+02,5.196519000000000554e-01,8.037929999999998687e-01,-3.009101999999999943e+00,9.850726999999999400e-02,7.000000000000000000e+01,2.915703999999999851e+00
6.556856999999999971e+03,2.878475999999999999e+02,1.846961999999999989e+03,8.391208000000000000e-01,9.076963999999999866e-02,2.755370999999999793e+00,1.098303000000000029e+00,7.000000000000000000e+01,3.061618999999999868e+00
5.840356999999999971e+03,3.570615000000000236e+02,5.794811999999999443e+02,4.808498999999999968e-01,9.400302000000000380e-01,1.755511000000000044e+00,6.790886999999999896e-01,8.000000000000000000e+01,3.065850000000000186e+00
7.539912000000000262e+03,1.976494999999999891e+02,1.244030999999999949e+03,9.263013000000001052e-01,6.864529000000000325e-01,1.978256999999999932e+00,-1.443816999999999906e+00,6.000000000000000000e+01,3.269460000000000033e+00
8.401397000000000844e+03,2.366923999999999921e+02,1.096040999999999940e+03,9.581771000000000038e-01,4.005431000000000269e-03,-2.016443999999999903e+00,1.137903000000000109e+00,9.000000000000000000e+01,2.528989000000000154e+00
7.137693000000000211e+03,4.750527000000000157e+02,1.504874000000000024e+03,4.128207999999999878e-01,7.840376000000000012e-01,1.667665000000000119e-01,5.550348999999999977e-01,7.000000000000000000e+01,2.309734000000000176e+00
5.833068000000000211e+03,1.660914999999999964e+02,1.795030999999999949e+03,4.948526999999999787e-01,4.225199000000000038e-01,-4.639677999999999858e-01,1.445594999999999963e+00,6.000000000000000000e+01,2.887906000000000084e+00
8.990833000000000538e+03,4.786340000000000146e+02,7.117442999999999529e+02,7.218708000000000069e-02,7.400335000000000107e-01,-9.054615000000000302e-01,-6.308867000000000225e-01,5.000000000000000000e+01,3.241217999999999932e+00
6.160439000000000306e+03,2.489731999999999914e+02,1.628121000000000095e+03,5.888442999999999872e-01,1.075480999999999937e-01,3.291156000000000081e-01,-7.585429000000000199e-01,7.000000000000000000e+01,2.309569000000000205e+00
6.770671000000000276e+03,1.147660000000000053e+02,1.443611000000000104e+03,6.382832000000000505e-01,6.434495000000000076e-01,2.027556000000000136e+00,-2.891443000000000207e-01,2.000000000000000000e+01,2.193421999999999983e+00
7.111976999999999862e+03,2.658045999999999935e+02,3.674504999999999768e+02,9.012567999999999691e-01,8.453709000000000223e-03,-1.198682000000000025e+00,-6.857908000000000337e-01,6.000000000000000000e+01,1.808891999999999944e+00
7.902264000000000124e+03,3.366209999999999809e+02,6.087392999999999574e+02,7.724182000000000548e-01,7.959281000000000272e-01,2.801315000000000222e+00,-7.480765999999999805e-01,8.000000000000000000e+01,1.745859000000000050e+00
9.084735000000000582e+03,4.526193999999999846e+02,6.274906999999999471e+02,4.594413999999999998e-01,3.814331000000000249e-01,-2.329575000000000118e-01,-5.055895999999999724e-01,6.000000000000000000e+01,2.452643000000000129e+00
7.026612000000000080e+03,4.597049000000000092e+02,1.068789999999999964e+03,8.363544000000000533e-01,6.845092000000000398e-01,2.642500000000000071e+00,-1.485450000000000104e-01,4.000000000000000000e+01,1.872276999999999969e+00
8.366472999999999956e+03,1.103080999999999960e+02,1.366967000000000098e+03,6.574096000000000384e-01,9.152917000000000414e-01,2.495902000000000065e+00,1.113836999999999966e+00,0.000000000000000000e+00,2.249479000000000006e+00
7.576860999999999876e+03,4.169574000000000069e+02,1.990445999999999913e+03,4.362099999999999832e-03,7.428970000000000296e-01,-2.080951000000000217e+00,-4.659658999999999884e-01,3.000000000000000000e+01,2.212429999999999897e+00
6.555114999999999782e+03,2.614798999999999864e+02,1.338050999999999931e+03,4.083016999999999896e-01,7.489236000000000504e-02,2.077592000000000050e-01,1.321077999999999975e+00,8.000000000000000000e+01,2.781114999999999782e+00
9.220372999999999593e+03,4.401979999999999791e+02,1.204689000000000078e+03,9.606904000000000554e-01,8.046659999999999924e-01,-6.068626999999999772e-01,-8.537833000000000228e-02,4.000000000000000000e+01,2.096093000000000206e+00
6.353588999999999942e+03,1.678144000000000062e+02,1.434957000000000107e+03,1.080769000000000035e-01,9.024645999999999502e-01,-2.161078999999999917e-01,-1.321366000000000041e+00,5.000000000000000000e+01,3.379808999999999841e+00
7.054364999999999782e+03,1.954472000000000094e+02,1.915317999999999984e+03,1.119307999999999970e-01,1.818492999999999915e-01,2.905342999999999787e+00,-1.104963000000000056e-01,2.000000000000000000e+01,2.896316999999999808e+00
8.141729000000000269e+03,1.337952999999999975e+02,9.536821000000001050e+02,5.807174000000000502e-01,6.835533000000000303e-01,2.366765999999999870e-01,-5.898773000000000488e-01,1.000000000000000000e+01,2.613713999999999871e+00
6.006346999999999753e+03,4.725769000000000233e+02,5.756716000000000122e+02,8.101526999999998369e-01,7.063110000000000221e-01,-1.746027999999999913e+00,-1.274577000000000071e+00,1.000000000000000000e+01,1.672368000000000077e+00
8.133458999999999833e+03,1.502778000000000134e+02,8.819841999999999871e+02,7.365557000000000354e-01,8.329421000000000186e-01,2.342807000000000084e+00,-1.362222000000000044e+00,7.000000000000000000e+01,3.365723000000000020e+00
7.547983000000000175e+03,3.754306000000000267e+02,7.885941000000000258e+02,4.911470000000000002e-01,1.322821999999999887e-01,2.533103000000000105e+00,3.148408999999999791e-01,9.000000000000000000e+01,8.496245999999998411e-01
7.308679000000000087e+03,3.044784999999999968e+02,1.684045000000000073e+03,9.143974000000000268e-01,8.788508999999999904e-02,-2.335217999999999794e+00,-1.159623000000000070e+00,7.000000000000000000e+01,1.787779999999999925e+00
5.993296000000000276e+03,3.238704000000000178e+02,1.015360000000000014e+03,3.179312999999999723e-01,3.884502000000000232e-01,-2.565322999999999798e+00,1.624787000000000106e-02,1.000000000000000000e+01,2.787854999999999972e+00
7.061488000000000284e+03,3.346317999999999984e+02,7.681651000000000522e+02,3.746520999999999879e-01,2.043630000000000099e-02,-1.111617999999999995e+00,3.989918000000000076e-01,7.000000000000000000e+01,1.883072000000000079e+00
5.638636999999999716e+03,3.232907000000000153e+02,6.123402999999999565e+02,1.138939000000000062e-01,3.605747000000000257e-01,-3.520137999999999878e-01,9.187235000000000262e-01,0.000000000000000000e+00,1.829301000000000066e+00
6.720673999999999978e+03,3.266159999999999854e+02,6.342495999999999867e+02,7.067717999999999501e-01,3.734477999999999964e-01,-2.764479000000000131e+00,9.321905000000000330e-01,5.000000000000000000e+01,3.024367999999999945e+00
8.858172000000000480e+03,4.779159000000000219e+02,7.603519999999998618e+02,3.733915999999999902e-01,4.065132000000000190e-01,-9.033548000000000133e-01,1.116379000000000010e+00,4.000000000000000000e+01,1.933170999999999973e+00
5.823737000000000080e+03,4.762275999999999954e+02,1.014241999999999962e+03,6.334395000000000442e-01,1.285898000000000041e-01,1.432860999999999940e+00,-5.605324000000000417e-01,4.000000000000000000e+01,1.769551000000000096e+00
9.298466000000000349e+03,1.849174999999999898e+02,2.420472000000000037e+02,7.906066999999999956e-01,6.868630999999999487e-01,2.188296999999999937e+00,-3.524561999999999973e-01,8.000000000000000000e+01,9.931506000000001055e-01
9.015971999999999753e+03,3.446981999999999857e+02,1.407413000000000011e+03,1.448263999999999940e-01,8.322725000000000262e-02,2.544290999999999858e+00,4.472551000000000165e-01,6.000000000000000000e+01,3.953527999999999931e+00
